fold,repeat,n_fit,n_inner_val,n_outer_val,accuracy,balanced_accuracy,precision,recall,specificity,f1,f1_macro,auc,true_positives,true_negatives,false_positives,false_negatives
22,3,139,25,19,0.9207317073170732,0.9138837353123068,0.9206349206349206,0.8787878787878788,0.9489795918367347,0.8992248062015504,0.9169490865178607,0.9764996907854051,58,93,5,8
23,3,139,25,19,0.9329268292682927,0.9315089672232529,0.9104477611940298,0.9242424242424242,0.9387755102040817,0.9172932330827067,0.9304414883362251,0.9887136672850958,61,92,6,5
24,3,140,25,18,0.9272727272727272,0.9217171717171717,0.921875,0.8939393939393939,0.9494949494949495,0.9076923076923077,0.9238461538461538,0.9762779308233853,59,94,5,7
25,3,140,25,18,0.9515151515151515,0.9473804447151994,0.9538461538461539,0.9253731343283582,0.9693877551020408,0.9393939393939394,0.9494949494949495,0.9818763326226012,62,95,3,5
26,3,140,25,18,0.9333333333333333,0.9344349680170576,0.9,0.9402985074626866,0.9285714285714286,0.9197080291970803,0.9313566052721153,0.9911666159000914,63,91,7,4
27,3,140,25,18,0.9454545454545454,0.942278403898873,0.9393939393939394,0.9253731343283582,0.9591836734693877,0.9323308270676691,0.9433227739399259,0.9564422784038988,62,94,4,5
28,3,140,25,18,0.9393939393939394,0.9324550715808712,0.9523809523809523,0.8955223880597015,0.9693877551020408,0.9230769230769231,0.9365384615384615,0.9712153518123667,60,95,3,7
29,3,140,25,18,0.9212121212121213,0.9195095948827292,0.8970588235294118,0.9104477611940298,0.9285714285714286,0.9037037037037037,0.9185185185185185,0.9713676515382272,61,91,7,6
30,3,140,25,18,0.9575757575757575,0.952482485531526,0.96875,0.9253731343283582,0.9795918367346939,0.9465648854961832,0.9556945030495991,0.9963448065793481,62,96,2,5
31,4,139,25,19,0.9512195121951219,0.9492888064316636,0.9393939393939394,0.9393939393939394,0.9591836734693877,0.9393939393939394,0.9492888064316636,0.9888682745825603,62,94,4,4
32,4,139,25,19,0.9390243902439024,0.9316635745207174,0.9516129032258065,0.8939393939393939,0.9693877551020408,0.921875,0.9359375,0.9771181199752628,59,95,3,7
33,4,139,25,19,0.9512195121951219,0.9468150896722325,0.953125,0.9242424242424242,0.9693877551020408,0.9384615384615385,0.949028749028749,0.9679962894248608,61,95,3,5
34,4,140,25,18,0.9575757575757575,0.9545454545454546,0.9538461538461539,0.9393939393939394,0.9696969696969697,0.9465648854961832,0.9556945030495991,0.9863789409243955,62,96,3,4
35,4,140,25,18,0.9393939393939394,0.9324550715808712,0.9523809523809523,0.8955223880597015,0.9693877551020408,0.9230769230769231,0.9365384615384615,0.9800487359122754,60,95,3,7
36,4,140,25,18,0.9454545454545454,0.9399177581480354,0.953125,0.9104477611940298,0.9693877551020408,0.9312977099236641,0.9430357896351989,0.9914712153518124,61,95,3,6
37,4,140,25,18,0.9515151515151515,0.9473804447151994,0.9538461538461539,0.9253731343283582,0.9693877551020408,0.9393939393939394,0.9494949494949495,0.9485226926591532,62,95,3,5
38,4,140,25,18,0.9454545454545454,0.9446390496497107,0.9264705882352942,0.9402985074626866,0.9489795918367347,0.9333333333333333,0.9435897435897436,0.9914712153518124,63,93,5,4
39,4,140,25,18,0.9454545454545454,0.9446390496497107,0.9264705882352942,0.9402985074626866,0.9489795918367347,0.9333333333333333,0.9435897435897436,0.9916235150776729,63,93,5,4
40,4,140,25,18,0.9393939393939394,0.9371763630825465,0.9253731343283582,0.9253731343283582,0.9489795918367347,0.9253731343283582,0.9371763630825465,0.9800487359122754,62,93,5,5
41,5,139,25,19,0.926829268292683,0.9214594928880644,0.921875,0.8939393939393939,0.9489795918367347,0.9076923076923077,0.9235431235431235,0.9837662337662337,59,93,5,7
42,5,139,25,19,0.9207317073170732,0.9163574520717378,0.9076923076923077,0.8939393939393939,0.9387755102040817,0.9007633587786259,0.917386755531445,0.988404452690167,59,92,6,7
43,5,139,25,19,0.9207317073170732,0.9163574520717378,0.9076923076923077,0.8939393939393939,0.9387755102040817,0.9007633587786259,0.917386755531445,0.987012987012987,59,92,6,7
44,5,140,25,18,0.9515151515151515,0.952020202020202,0.9264705882352942,0.9545454545454546,0.9494949494949495,0.9402985074626866,0.9497410904660372,0.9932659932659933,63,94,5,3
45,5,140,25,18,0.9454545454545454,0.9399177581480354,0.953125,0.9104477611940298,0.9693877551020408,0.9312977099236641,0.9430357896351989,0.9852269265915321,61,95,3,6
46,5,140,25,18,0.9333333333333333,0.93207432226622,0.9117647058823529,0.9253731343283582,0.9387755102040817,0.9185185185185185,0.931054131054131,0.99070971672251,62,92,6,5
47,5,140,25,18,0.9212121212121213,0.914788303381054,0.921875,0.8805970149253731,0.9489795918367347,0.9007633587786259,0.9177183628063984,0.9809625342674383,59,93,5,8
48,5,140,25,18,0.9393939393939394,0.9348157173317088,0.9384615384615385,0.9104477611940298,0.9591836734693877,0.9242424242424242,0.9368686868686869,0.9687785561985989,61,94,4,6
49,5,140,25,18,0.9272727272727272,0.9198903441973805,0.9365079365079365,0.8805970149253731,0.9591836734693877,0.9076923076923077,0.9238461538461538,0.986749923850137,59,94,4,8
50,5,140,25,18,0.9393939393939394,0.9348157173317088,0.9384615384615385,0.9104477611940298,0.9591836734693877,0.9242424242424242,0.9368686868686869,0.9917758148035334,61,94,4,6
