fold,repeat,n_epochs,best_epoch,early_stopping_monitor,best_monitor_value,restored_monitor_value,n_fit,n_inner_val,n_outer_val,class_weight_0,class_weight_1,loss,accuracy,balanced_accuracy,precision,recall,specificity,f1,f1_macro,auc,true_positives,true_negatives,false_positives,false_negatives
31,4,70,45,val_loss,0.6122828125953674,0.6122828125953674,135,24,18,,,0.600082042772121,0.6981132075471698,0.6970560303893638,0.6853932584269663,0.7530864197530864,0.6410256410256411,0.7176470588235294,0.6966613672496025,0.7557771446660336,61,50,28,20
32,4,56,31,val_loss,0.6473461985588074,0.6473461985588074,135,24,18,,,0.6177898912725667,0.6981132075471698,0.6953941120607787,0.6601941747572816,0.8395061728395061,0.5512820512820513,0.7391304347826086,0.6904607397793641,0.7545109211775879,68,43,35,13
33,4,26,1,val_loss,0.6926781535148621,0.6926781535148621,135,24,18,,,0.7021832668709297,0.5157232704402516,0.5118708452041785,0.5178571428571429,0.7160493827160493,0.3076923076923077,0.6010362694300518,0.4925181347150259,0.46296296296296297,58,24,54,23
34,4,31,6,val_loss,0.6895505785942078,0.6895505785942078,135,24,18,,,0.671876861079857,0.5974842767295597,0.594017094017094,0.5779816513761468,0.7777777777777778,0.41025641025641024,0.6631578947368421,0.581578947368421,0.6424501424501425,63,32,46,18
35,4,26,1,val_loss,0.6651941537857056,0.6651941537857056,135,24,18,,,0.6860968030152412,0.5534591194968553,0.5493827160493827,0.543859649122807,0.7654320987654321,0.3333333333333333,0.6358974358974359,0.5293308317698562,0.5599873377651156,62,26,52,19
36,4,28,3,val_loss,0.6821429133415222,0.6821429133415222,135,24,18,,,0.6910666753195381,0.5283018867924528,0.5244539411206078,0.5267857142857143,0.7283950617283951,0.32051282051282054,0.6113989637305699,0.5056994818652849,0.5243748021525799,59,25,53,22
37,4,30,5,val_loss,0.7039552330970764,0.7039552330970764,135,24,18,,,0.6891383773689012,0.5471698113207547,0.5391737891737891,0.5306122448979592,0.9629629629629629,0.11538461538461539,0.6842105263157895,0.4421052631578948,0.5732826843937955,78,9,69,3
38,4,26,1,val_loss,0.6670950055122375,0.6670950055122375,136,24,17,,,0.6918425802675866,0.53125,0.5285982184716362,0.5263157894736842,0.7407407407407407,0.31645569620253167,0.6153846153846154,0.5076923076923077,0.5346147835599312,60,25,54,21
39,4,26,1,val_loss,0.6958179473876953,0.6958179473876953,136,24,17,,,0.699327799516215,0.46875,0.46499453039537425,0.484375,0.7654320987654321,0.16455696202531644,0.5933014354066986,0.4137678348204664,0.44725738396624476,62,13,66,19
40,4,27,2,val_loss,0.7081336379051208,0.7081336379051208,136,24,17,,,0.6903112418399042,0.51875,0.5137521487732458,0.5138888888888888,0.9135802469135802,0.11392405063291139,0.6577777777777778,0.42362573099415207,0.5569620253164557,74,9,70,7
41,5,26,1,val_loss,0.6667854189872742,0.6667854189872742,135,24,18,,,0.684869595342742,0.5534591194968553,0.5515194681861348,0.5520833333333334,0.654320987654321,0.44871794871794873,0.5988700564971752,0.5476619786031975,0.5775561886672997,53,35,43,28
42,5,84,59,val_loss,0.6468873023986816,0.6468873023986816,135,24,18,,,0.5659940902136209,0.7232704402515723,0.7226970560303894,0.7176470588235294,0.7530864197530864,0.6923076923076923,0.7349397590361446,0.7227330374128091,0.7768281101614435,61,54,24,20
43,5,91,66,val_loss,0.5995134115219116,0.5995134115219116,135,24,18,,,0.49418964832124185,0.7421383647798742,0.7424026590693258,0.7564102564102564,0.7283950617283951,0.7564102564102564,0.7421383647798742,0.7421383647798742,0.8393478949034505,59,59,19,22
44,5,26,1,val_loss,0.6790712475776672,0.6790712475776672,135,24,18,,,0.7116649544496063,0.4779874213836478,0.4769705603038936,0.48863636363636365,0.5308641975308642,0.4230769230769231,0.5088757396449705,0.47591437988959934,0.4292497625830959,43,33,45,38
45,5,29,4,val_loss,0.6853013038635254,0.6853013038635254,135,24,18,,,0.6840547472818329,0.6163522012578616,0.6189458689458689,0.6724137931034483,0.48148148148148145,0.7564102564102564,0.5611510791366906,0.6101844781158313,0.6092117758784426,39,59,19,42
46,5,26,1,val_loss,0.7033336162567139,0.7033336162567139,135,24,18,,,0.7013440603163746,0.4779874213836478,0.4707977207977208,0.4928571428571429,0.8518518518518519,0.08974358974358974,0.6244343891402715,0.38438214302374396,0.4718265273820829,69,7,71,12
47,5,26,1,val_loss,0.6868364214897156,0.6868364214897156,135,24,18,,,0.7035154884888006,0.48427672955974843,0.48409306742640074,0.49382716049382713,0.49382716049382713,0.47435897435897434,0.49382716049382713,0.48409306742640074,0.4738841405508072,40,37,41,41
48,5,29,4,val_loss,0.7008056640625,0.7008056640625,136,24,17,,,0.6869419268876393,0.55,0.5480543834974214,0.5428571428571428,0.7037037037037037,0.3924050632911392,0.6129032258064516,0.5377948964853154,0.5657133927176121,57,31,48,24
49,5,26,1,val_loss,0.6942855715751648,0.6942855715751648,136,24,17,,,0.6969411587542658,0.45,0.4469448351304891,0.47058823529411764,0.691358024691358,0.20253164556962025,0.56,0.41333333333333333,0.47898109079543677,56,16,63,25
50,5,26,1,val_loss,0.6935680508613586,0.6935680508613586,136,24,17,,,0.6948898181954257,0.46875,0.4668698234099078,0.4807692307692308,0.6172839506172839,0.31645569620253167,0.5405405405405406,0.45545545545545546,0.48335677449601494,50,25,54,31
