fold,repeat,n_epochs,best_epoch,early_stopping_monitor,best_monitor_value,restored_monitor_value,n_fit,n_inner_val,n_outer_val,class_weight_0,class_weight_1,loss,accuracy,balanced_accuracy,precision,recall,specificity,f1,f1_macro,auc,true_positives,true_negatives,false_positives,false_negatives
12,2,80,55,val_loss,2.1718497276306152,2.1718497276306152,29,6,4,0.90625,1.1153846153846154,0.6455845929705374,0.6857142857142857,0.680921052631579,0.6666666666666666,0.625,0.7368421052631579,0.6451612903225806,0.6815550041356493,0.7697368421052632,10,14,5,6
13,2,300,300,val_loss,1.9933234453201294,1.9933234453201294,29,6,4,0.8529411764705882,1.2083333333333333,0.5216500995704025,0.8857142857142857,0.875,0.9230769230769231,0.8,0.95,0.8571428571428571,0.8809523809523809,0.9466666666666667,12,19,1,3
14,2,300,300,val_loss,1.9826526641845703,1.9826526641845703,29,6,4,0.8529411764705882,1.2083333333333333,0.5407004084299963,0.8857142857142857,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.9,0.8666666666666667,0.8833333333333333,0.9366666666666668,13,18,2,2
15,2,300,300,val_loss,1.8981423377990723,1.8981423377990723,29,6,4,0.8529411764705882,1.2083333333333333,0.46303218709977534,0.9428571428571428,0.9416666666666667,0.9333333333333333,0.9333333333333333,0.95,0.9333333333333333,0.9416666666666667,0.9866666666666667,14,19,1,1
16,2,35,10,val_loss,2.236079454421997,2.236079454421997,29,6,4,0.8529411764705882,1.2083333333333333,0.6834743798507404,0.6,0.6083333333333334,0.5263157894736842,0.6666666666666666,0.55,0.5882352941176471,0.5996732026143792,0.6466666666666667,10,11,9,5
17,2,26,1,val_loss,2.2581093311309814,2.2581093311309814,29,6,4,0.8529411764705882,1.2083333333333333,0.7143000356580105,0.42857142857142855,0.4,0.2727272727272727,0.2,0.6,0.23076923076923078,0.3881118881118881,0.3766666666666667,3,12,8,12
18,2,300,300,val_loss,1.8560601472854614,1.8560601472854614,29,6,4,0.8529411764705882,1.2083333333333333,0.5675615299839604,0.8857142857142857,0.8666666666666667,1.0,0.7333333333333333,1.0,0.8461538461538461,0.8776223776223776,0.9766666666666666,11,20,0,4
19,2,300,300,val_loss,1.9152902364730835,1.9152902364730835,29,6,4,0.8529411764705882,1.2083333333333333,0.45806742485756025,0.8571428571428571,0.8583333333333334,0.8125,0.8666666666666667,0.85,0.8387096774193549,0.8552522746071134,0.9600000000000001,13,17,3,2
20,2,300,300,val_loss,1.8729737997055054,1.8729737997055054,30,6,3,0.8823529411764706,1.1538461538461537,0.5347151767407329,0.8888888888888888,0.88125,0.9285714285714286,0.8125,0.95,0.8666666666666667,0.8857142857142857,0.953125,13,19,1,3
21,3,227,202,val_loss,2.169511556625366,2.169511556625366,29,6,4,0.90625,1.1153846153846154,0.5563162829753207,0.8285714285714286,0.8322368421052632,0.7777777777777778,0.875,0.7894736842105263,0.8235294117647058,0.8284313725490196,0.9013157894736842,14,15,4,2
22,3,300,300,val_loss,1.8357725143432617,1.8357725143432617,29,6,4,0.90625,1.1153846153846154,0.5182294145708968,0.9142857142857143,0.90625,1.0,0.8125,1.0,0.896551724137931,0.911690496215307,0.980263157894737,13,19,0,3
